,LOCATION,TIME,SP_DYN_TFRT_IN,SP_DYN_LE00_IN,SP_DYN_IMRT_IN,SP_POP_GROW,SH_DYN_AIDS_ZS,SP_RUR_TOTL_ZS,NY_GDP_MKTP_CN,NY_GDP_MKTP_CD,NY_GDP_DEFL_ZS,NY_GDP_MKTP_KD_ZG,NY_GDP_PCAP_CD,NY_GDP_PCAP_PP_CD,NY_GDP_MKTP_PP_CD,XTGOV_IMF,NY_GNP_PCAP_CD,NY_GNP_PCAP_PP_CD,SI_POV_DDAY,PA_NUS_PPP,DT_TDS_DECT_GN_ZS,200101,200151,200345,200343,200144,NY_GNP_PCAP_CN,NY_GDP_MKTP_KD,PA_NUS_PPPC_RF,PA_NUS_FCRF,NY_GDP_MKTP_KN,PA_NUS_ATLS,PA_NUS_PRVT_PP,NY_GNP_MKTP_CN,NY_GDP_PCAP_PP_KD,NY_GDP_MKTP_PP_KD,NY_GDP_PCAP_CN,poverty
72,AUT,1994,1.47,76.41951,6.2,0.38487,0.1,38.13,168954605000.0,203535242741.838,79.10693,2.40212,25646.70066,22606.82964,179410467643.814,91251000000.0,26140.0,22640.0,NA,0.9417200000000001,NA,7947.209,1209.018,4301.599,1399.3239999999998,1037.268,21322.24854,282867273580.389,1.13447,0.83006,213577507000.0,0.8301,0.95316,169215880400.0,32964.101610000005,261607000156.534,21289.32622,False
73,AUT,1995,1.42,76.66829,5.7,0.15311,0.1,38.404,176608750000.0,241038283062.645,80.54186,2.66798,30325.849580000002,23660.40861,188059505212.909,98568000000.0,28190.0,23570.0,NA,0.93911,NA,7990.121,1213.688,4348.246,1415.64,1012.547,22134.27865,290414126234.635,1.2817100000000001,0.73265,219275720000.0,0.7327,0.9542700000000001,175929400000.0,33791.80147,268586632188.58603,22219.74999,False
74,AUT,1996,1.45,76.87073000000001,5.3,0.13502,0.1,38.68,182540880000.0,237250948791.26602,81.33617,2.34954,29809.07677,24529.20783,195228382095.631,101546000000.0,30090.0,24520.0,NA,0.93501,NA,8017.863,1222.345,4389.713,1418.713,987.092,22922.20258,297237508056.37,1.21525,0.76936,224427680000.0,0.7694,0.9478200000000001,182438200000.0,34539.085589999995,274897169376.973,22935.10367,False
75,AUT,1997,1.39,77.31951,5.0,0.11332,0.1,38.955,188723760000.0,212790348404.555,82.3667,2.0936,26705.4786,25424.06993,202580031580.043,98658000000.0,29560.0,25310.0,NA,0.9316,NA,8032.876,1227.255,4427.2429999999995,1408.49,969.888,23575.46855,303460462050.854,1.0504,0.88692,229126290000.0,0.8869,0.9455,187850300000.0,35222.25938,280652406828.103,23685.088969999997,False
76,AUT,1998,1.37,77.67073,4.8,0.10973,0.1,39.232,196346610000.0,218259904401.95602,82.73068,3.58143,27361.87511,26674.60955,212777732022.22,106133000000.0,27970.0,26510.0,NA,0.9227799999999999,NA,8041.05,1230.552,4461.484,1389.3929999999998,959.6210000000001,24465.11999,314328689139.021,1.02576,0.8996200000000001,237332290000.0,0.8996,0.93247,195153100000.0,36443.70926,290703779153.957,24614.74285,False
77,AUT,1999,1.34,77.87561,4.7,0.19455999999999998,0.1,39.509,203850580000.0,217185787342.851,82.94275999999999,3.5563300000000004,27174.297160000002,27606.48303,220639956878.73,102547000000.0,27080.0,27170.0,NA,0.92391,NA,8051.113,1234.789,4492.234,1370.636,953.454,25101.67255,325507255365.782,0.98434,0.93863,245772610000.0,0.9386,0.9279,200620700000.0,37666.41162,301042165562.602,25505.795309999998,False
78,AUT,2000,1.36,78.12683,4.6,0.24047,0.1,39.787,213606480000.0,196799778883.36102,84.07413000000001,3.37572,24564.458290000002,29380.066039999998,235380338183.68103,108201000000.0,26790.0,29120.0,NA,0.9075,NA,8069.276,1241.854,4520.005999999999,1357.829,949.587,26430.07622,336495475309.688,0.83609,1.0854,254069210000.0,1.0854,0.9091299999999999,211746300000.0,38844.40471,311204512094.24603,26662.263030000002,False
79,AUT,2001,1.33,78.57561,4.5,0.3828,0.1,40.066,220525080000.0,197337879194.631,85.71114,1.2671700000000001,24537.51426,29715.22222,238978523638.302,113255000000.0,25290.0,29310.0,NA,0.9227799999999999,NA,8097.7480000000005,1256.775,4534.983,1344.474,961.5160000000001,27045.70699,340759446602.411,0.82576,1.11751,257288700000.0,1.1175,0.92576,217509500000.0,39186.337,315148003769.772,27420.672189999997,False
80,AUT,2002,1.39,78.67805,4.4,0.49198000000000003,0.1,40.345,226735220000.0,213377771503.858,86.69305,1.65155,26401.74546,31178.693330000002,251984858807.042,118878000000.0,24970.0,31000.0,NA,0.8998,NA,8134.411999999999,1273.063,4547.717000000001,1338.046,975.586,27891.672769999997,346387257223.224,0.8467899999999999,1.06255,261537950000.0,1.0626,0.91189,225419300000.0,39638.02687,320352828758.272,28054.49472,False
81,AUT,2003,1.38,78.63171,4.3,0.48713,0.1,40.625,231862460000.0,261695778781.038,87.8266,0.94147,32222.89724,32108.63255,260767786871.32602,115759000000.0,28020.0,32030.0,0.2,0.88915,NA,8175.852,1291.323,4559.295999999999,1335.293,989.94,28477.706430000002,349648400806.147,1.00356,0.8860299999999999,264000260000.0,0.8859999999999999,0.89991,231279500000.0,39816.77412,323368865145.266,28549.486960000002,False
82,AUT,2004,1.42,79.18049,4.2,0.62041,0.1,40.906,242348260000.0,300904221504.842,89.35454,2.73512,36821.52147,33743.04471,275747014094.09,130152000000.0,33750.0,33700.0,NA,0.8788799999999999,NA,8216.805,1312.469,4571.59,1329.793,1002.953,29615.18685,359211698966.039,1.09123,0.80537,271220980000.0,0.8054,0.89374,242014300000.0,40652.8107,332213386858.736,29656.053389999997,False
96,BEL,1970,2.25,70.97195,20.5,0.09861,NA,6.157,33279519300.0,26849148285.599,22.74406,5.5918,2780.6961899999997,NA,NA,NA,2790.0,NA,NA,NA,NA,9632.18,1294.532,4635.675,2268.883,1433.09,3494.23843,193792159413.007,NA,1.23947,146321791700.0,1.2395,NA,33738790400.0,NA,NA,3446.6729200000004,False
97,BEL,1971,2.21,71.06049,19.7,0.18225,NA,6.024,36460246800.0,29981290025.4913,23.96274,3.9858300000000004,3099.4301600000003,NA,NA,NA,3090.0,NA,NA,NA,NA,9663.324,1317.0420000000001,4636.9890000000005,2254.659,1454.634,3816.2108399999997,201516380314.862,NA,1.21609,152153925700.0,1.2161,NA,36914825700.0,NA,NA,3769.2170200000005,False
98,BEL,1972,2.09,71.40512,18.7,0.39159,NA,5.894,40816514000.0,37408591329.8506,25.47666,5.2956,3852.14173,NA,NA,NA,3660.0,NA,NA,NA,NA,9692.846,1334.7839999999999,4649.425,2240.488,1468.149,4256.74704,212187890638.53897,NA,1.09109,160211395700.0,1.0911,NA,41337760000.0,NA,NA,4203.07184,False
99,BEL,1973,1.95,71.63537,17.7,0.31466,NA,5.767,46376984600.0,47999363071.8278,27.21085,6.3817,4927.19592,NA,NA,NA,4710.0,NA,NA,NA,NA,9720.761,1349.019,4670.863,2223.717,1477.162,4813.45549,225729089706.297,NA,0.9662,170435609700.0,0.9662,NA,46891335600.0,NA,NA,4760.6567,False
100,BEL,1974,1.83,71.98585,16.7,0.31463,NA,5.642,54395154900.0,56333010459.8177,30.521959999999996,4.565259999999999,5764.48988,NA,NA,NA,6020.0,NA,NA,NA,NA,9747.02,1361.402,4697.116,2201.104,1487.398,5627.33223,236034205156.03897,NA,0.9655799999999999,178216435100.0,0.9656,NA,54992648400.0,NA,NA,5566.19143,False
101,BEL,1975,1.74,71.97122,15.8,0.28898,NA,5.52,60199322100.0,66029748930.5693,34.45616,-1.9659400000000002,6737.24825,NA,NA,NA,6940.0,NA,NA,NA,NA,9771.586,1372.648,4725.125,2171.764,1502.049,6209.067279999999,231393910573.88602,NA,0.9117299999999999,174712804100.0,0.9117,NA,60853205700.0,NA,NA,6142.34923,False
102,BEL,1976,1.73,72.11976,14.9,0.17867,NA,5.4,68420274300.0,71494539498.4326,37.0663,5.65275,7281.81774,NA,NA,NA,7620.0,NA,NA,NA,NA,9794.777,1391.826,4742.173,2141.702,1519.076,7046.45427,244474020273.279,NA,0.9570000000000001,184588874900.0,0.9570000000000001,NA,69183687600.0,NA,NA,6968.699570000001,False
103,BEL,1977,1.71,72.7739,14.2,0.12347999999999999,NA,5.194,73997237300.0,83283328418.6832,39.83814,0.62615,8472.054470000001,NA,NA,NA,8260.0,NA,NA,NA,NA,9816.696,1410.5439999999999,4761.045999999999,2104.966,1540.14,7590.70745,246004806085.374,NA,0.8885200000000001,185744687000.0,0.8885,NA,74619371700.0,NA,NA,7527.4204,False
104,BEL,1978,1.69,72.69805,13.5,0.0933,NA,4.995,79466262500.0,101788475086.461,41.60029,2.8419,10344.84713,NA,NA,NA,9610.0,NA,NA,NA,NA,9836.814,1425.491,4784.965999999999,2064.294,1562.0629999999999,8134.730729999999,252996008246.37,NA,0.78067,191023358900.0,0.7807,NA,80041959600.0,NA,NA,8076.222159999999,False
105,BEL,1979,1.69,73.19366,12.8,0.08988,NA,4.803999999999999,84990587000.0,116938066868.465,43.47448,2.34107,11873.8354,NA,NA,NA,11790.0,NA,NA,NA,NA,9854.377,1431.32,4819.096,2024.3339999999998,1579.6270000000002,8652.34083,258918829646.89,NA,0.7267899999999999,195495355300.0,0.7268,NA,85211557700.0,NA,NA,8629.90357,False
106,BEL,1980,1.68,73.20707,12.2,0.11020999999999999,NA,4.619,92430695900.0,127508202372.741,45.2685,4.44405,12932.8606,NA,NA,51013000000.0,14050.0,NA,NA,NA,NA,9868.995,1425.582,4866.099,1987.786,1589.5279999999998,9374.90284,270425322309.48398,NA,0.72488,204183274500.0,0.7249,NA,92429435800.0,NA,NA,9375.03065,False
107,BEL,1981,1.66,73.62171,11.7,NA,NA,4.465,96909481200.0,105290614080.834,47.59493,-0.27928000000000003,10679.66389,NA,NA,59965000000.0,13260.0,NA,NA,NA,NA,9880.591999999999,1420.261,4917.839,1951.904,1590.588,9837.31882,269670068733.525,NA,0.9204100000000001,203613024100.0,0.9204,NA,96985949200.0,NA,NA,9829.56265,False
108,BEL,1982,1.61,73.88805,11.2,-0.027180000000000003,NA,4.363,104866182500.0,92588895020.3073,51.19807,0.59499,9393.876690000001,NA,NA,62867000000.0,11240.0,NA,NA,NA,NA,9889.824,1403.307,4980.593,1921.513,1584.411,10597.69197,271274570421.547,NA,1.1326399999999999,204824495000.0,1.1326,NA,104454063200.0,NA,NA,10639.50474,False
109,BEL,1983,1.57,73.86901999999999,10.7,-0.007940000000000001,NA,4.263,111097536000.0,87650915976.3314,54.071740000000005,0.31184,8893.58613,NA,NA,69464000000.0,9470.0,NA,NA,NA,NA,9897.88,1382.069,5048.353,1895.7520000000002,1571.7060000000001,11222.55868,272120520451.82898,NA,1.26752,205463225300.0,1.2675,NA,110604151500.0,NA,NA,11272.620420000001,False
110,BEL,1984,1.54,74.40488,10.2,NA,NA,4.165,120028933200.0,83795680815.4147,57.01255,2.46638,8502.5386,NA,NA,71313000000.0,8910.0,NA,NA,NA,NA,9906.371,1367.138,5112.772,1872.32,1554.141,12151.01781,278832053833.57697,NA,1.4324299999999999,210530734700.0,1.4324,NA,119752800700.0,NA,NA,12179.03629,False
111,BEL,1985,1.51,74.52024,9.9,0.029789999999999997,NA,4.07,127657944100.0,86730038793.3963,59.650940000000006,1.65179,8797.659679999999,NA,NA,74939000000.0,8870.0,NA,NA,NA,NA,9916.578000000001,1364.484,5168.816,1850.251,1533.027,12957.657790000001,283437781732.075,NA,1.47194,214008266300.0,1.4719,NA,127740581500.0,NA,NA,12949.27528,False
112,BEL,1986,1.54,74.73170999999999,9.5,0.03565,NA,3.977,133620235400.0,120661220335.922,61.31925,1.82276,12235.184140000001,NA,NA,77366000000.0,10210.0,NA,NA,NA,NA,9928.542,1381.037,5202.8820000000005,1835.122,1509.501,13569.44097,288604178235.647,NA,1.1073899999999999,217909127900.0,1.1074,NA,133819425100.0,NA,NA,13549.242909999999,False
113,BEL,1987,1.54,75.36585,9.2,0.08525,NA,3.885,139004618900.0,150194077687.736,62.35193,2.30666,15216.871019999999,NA,NA,77949000000.0,13160.0,NA,NA,NA,NA,9942.289,1408.021,5231.181,1819.567,1483.52,14147.74751,295261293665.336,NA,0.9254899999999999,222935549300.0,0.9255,NA,139641578500.0,NA,NA,14083.21413,False
114,BEL,1988,1.57,75.56585,8.9,0.31793000000000005,NA,3.7960000000000003,148727498500.0,163167853538.124,63.70434,4.72321,16478.83159,NA,NA,80545000000.0,17090.0,NA,NA,NA,NA,9959.02,1440.97,5256.366999999999,1805.7160000000001,1455.967,15086.679830000001,309207101358.308,NA,0.91146,233465261000.0,0.9115,NA,149383234600.0,NA,NA,15020.455,False
115,BEL,1989,1.58,75.63268000000001,8.6,0.36325,NA,3.708,161269772400.0,165100094594.595,66.76053,3.4691699999999996,16613.51665,NA,NA,84835000000.0,18120.0,NA,NA,NA,NA,9980.176,1472.9679999999998,5282.38,1796.629,1428.1989999999998,16250.5183,319934011562.337,NA,0.9768,241564560400.0,0.9768,NA,161492727000.0,NA,NA,16228.083069999999,False
116,BEL,1990,1.62,76.05195,8.3,0.29824,NA,3.623,171007309100.0,206430841501.69,68.6381,3.1374,20710.64434,18758.99755,186978038235.92102,89938000000.0,19400.0,18810.0,NA,0.91459,NA,10006.544,1500.131,5311.384,1793.781,1401.2479999999998,17201.343269999998,329971629163.815,1.10404,0.8284100000000001,249143412900.0,0.8284,0.97639,171452307700.0,30647.82028,305478440213.60803,17156.69777,False
117,BEL,1991,1.66,76.1922,8.0,0.37159000000000003,NA,3.5389999999999997,179151411700.0,211637816538.689,70.61256,1.83307,21154.29184,19675.6326,196844590909.29102,96399000000.0,20680.0,19800.0,NA,0.91012,NA,10039.445,1531.1029999999998,5338.691999999999,1791.7179999999998,1377.932,18021.8369,336020254199.932,1.07515,0.84651,253710396700.0,0.8465,0.9713799999999999,180299215000.0,31093.85998,311078086904.908,17907.10804,False
118,BEL,1992,1.65,76.35122,7.7,0.40571,NA,3.458,188122592400.0,236038384441.656,73.03071,1.53065,23497.72741,20349.32658,204412200671.513,101748000000.0,23280.0,20470.0,NA,0.9203100000000001,NA,10078.101,1557.5720000000001,5368.853,1796.8970000000002,1354.779,18843.036369999998,341163564395.922,1.15472,0.79697,257593827100.0,0.797,0.96352,189281277500.0,31441.976189999998,315839618616.551,18727.68874,False
119,BEL,1993,1.61,76.34536999999999,7.2,0.39064,NA,3.378,193753005500.0,225924679920.70898,75.94699,-0.9618700000000001,22403.216819999998,20550.639890000002,207242414243.082,106940000000.0,23520.0,20880.0,NA,0.93491,NA,10118.674,1580.5279999999998,5399.564,1806.86,1331.7220000000002,19521.555669999998,337882003882.909,1.09015,0.8576299999999999,255116101400.0,0.8576,0.96405,196864640100.0,31018.13851,312801642322.885,19212.99874,False
120,BEL,1994,1.56,76.69171,6.8,0.3082,NA,3.3,204194082200.0,246194938750.904,77.53755,3.22697,24338.1377,21600.12521,218498291340.925,107967000000.0,25210.0,22120.0,NA,0.93453,NA,10155.919,1601.842,5428.34,1816.545,1309.192,20669.05471,348785359740.469,1.12676,0.82936,263348625200.0,0.8294,0.9656799999999999,209079951800.0,31920.555010000004,322895662069.073,20186.05141,False
121,BEL,1995,1.56,76.84073000000001,6.3,0.20944000000000002,NA,3.2230000000000003,211615800000.0,289567323481.117,78.48411,2.38476,28565.91915,22531.716930000002,228399756075.185,110858000000.0,27200.0,23010.0,NA,0.9265100000000001,NA,10186.305,1622.5739999999998,5453.639,1822.25,1287.8419999999999,21322.54414,357103043851.13,1.26781,0.7307899999999999,269628850600.0,0.7308,0.9603799999999999,216142600000.0,32613.4067,330595939740.681,20875.973719999998,False
122,BEL,1996,1.59,77.18732,5.9,0.19539,NA,3.1489999999999996,215942400000.0,281358175895.766,78.83263000000001,1.59341,27701.90329,22891.1031,232496624669.73398,113729000000.0,28760.0,23410.0,NA,0.9288,NA,10208.275,1648.098,5465.424,1824.6229999999998,1270.13,21741.99984,362793146259.83704,1.2101600000000001,0.76752,273925133700.0,0.7675,0.9561200000000001,220825600000.0,33068.39422,335863676281.766,21261.210769999998,False
123,BEL,1997,1.6,77.37073000000001,5.5,0.24199,NA,3.076,225968700000.0,254813599458.728,79.54151999999999,3.71044,25027.744590000002,23927.50564,243611797187.727,115779000000.0,28650.0,24490.0,NA,0.92758,NA,10223.789,1671.839,5475.420999999999,1821.1779999999999,1255.351,22720.060269999998,376254386247.224,1.04598,0.88681,284088975000.0,0.8868,0.9565100000000001,231318500000.0,34212.487089999995,348325713109.322,22194.6039,False
124,BEL,1998,1.6,77.47317,5.3,0.21353000000000003,NA,3.0039999999999996,234489600000.0,260601911535.897,80.94207,1.97527,25541.67472,24563.97501,250626433550.588,118558000000.0,26720.0,25140.0,NA,0.93561,NA,10237.299,1694.065,5485.383000000001,1814.24,1243.611,23525.67988,383686442689.971,1.0398,0.8998200000000001,289700511700.0,0.8998,0.97275,240032700000.0,34813.86094,355206101630.79297,22982.39892,False
125,BEL,1999,1.62,77.61950999999999,5.0,0.22919,NA,2.935,244226000000.0,260202429149.798,81.40231,3.56331,25444.13926,25642.26165,262228511791.51102,122280000000.0,26180.0,26220.0,NA,0.93135,NA,10255.16,1714.769,5497.126,1808.3029999999999,1234.962,24422.97739,397358386026.319,0.9922700000000001,0.93863,300023443500.0,0.9386,0.96352,249759600000.0,35971.849160000005,367863201684.091,23881.86911,False
126,BEL,2000,1.67,77.72195,4.9,0.24251999999999999,NA,2.8710000000000004,258222000000.0,237904919845.21802,83.04954000000001,3.63365,23207.405909999998,27988.47361,286916840094.712,126664000000.0,26040.0,28690.0,NA,0.89999,NA,10282.033000000001,1734.2179999999998,5512.1759999999995,1806.122,1229.517,25822.55822,411797007026.65704,0.8291799999999999,1.0854,310925251400.0,1.0854,0.9253600000000001,264713500000.0,37188.64239,381230070324.271,25189.31838,False
127,BEL,2001,1.67,77.97317,4.7,0.34395,NA,2.8139999999999996,265788400000.0,237841968680.09,84.79491,0.8115399999999999,23121.60114,28958.493169999998,297883567048.022,130736000000.0,24530.0,29480.0,NA,0.89226,NA,10319.019,1755.1029999999998,5525.763000000001,1799.55,1238.603,26307.3211,415138919310.62103,0.7984399999999999,1.11751,313448545400.0,1.1175,0.92527,270612100000.0,37361.717130000005,384323918587.599,25838.38928,False
128,BEL,2002,1.65,78.07561,4.5,0.44827,NA,2.759,275065100000.0,258860436664.784,86.21933,1.7805099999999998,25052.33939,30482.78465,314972060002.29,136175000000.0,24130.0,30990.0,NA,0.8733,NA,10364.885,1774.605,5542.97,1798.255,1249.055,27063.26513,422530493925.20795,0.82185,1.06255,319029516500.0,1.0626,0.9109299999999999,279638900000.0,37856.86339,391166830172.78204,26620.615840000002,False
129,BEL,2003,1.67,78.12926999999999,4.3,0.41863999999999996,NA,2.7039999999999997,282636500000.0,319002821670.42896,87.91165,0.77457,30743.90254,31056.42977,322245645799.034,143338000000.0,27120.0,31630.0,0.2,0.87708,NA,10419.032,1792.753,5566.061,1800.9489999999998,1259.269,27741.500610000003,425803276682.695,0.9899399999999999,0.8860299999999999,321500614600.0,0.8859999999999999,0.9271299999999999,287849500000.0,37990.71198,394196680267.617,27239.09765,False
130,BEL,2004,1.72,78.87805,4.3,0.43278999999999995,NA,2.65,298710800000.0,370885026074.0,89.65283000000001,3.6346800000000004,35589.689119999995,32237.96541,335956254161.343,146168000000.0,32970.0,32660.0,NA,0.8891399999999999,NA,10480.117,1809.15,5597.6,1804.894,1268.473,29043.48153,441279866082.04706,1.1039700000000001,0.80537,333186135300.0,0.8054,0.92165,302666100000.0,39201.52579,408524470815.91705,28663.935610000004,False
144,CAN,1970,2.258,72.70049,18.5,1.39783,NA,24.346,91842629900.0,87896095224.4234,16.97537,3.25561,4121.93281,NA,NA,NA,3970.0,NA,NA,NA,NA,21374.326,1714.7179999999998,9293.993,6440.147,3925.468,4243.6768,525193392687.614,NA,1.04491,541034687000.0,1.0449,NA,90492164100.0,NA,NA,4307.00759,False
145,CAN,1971,2.141,73.02927,17.6,1.4966,NA,23.91,100244826700.0,99271961477.5203,17.79559,4.11766,4586.25585,NA,NA,NA,4390.0,NA,NA,NA,NA,21723.46,1763.011,9521.813,6358.735,4079.901,4563.37072,546819058425.725,NA,1.00979,563312643000.0,1.0098,NA,98776600700.0,NA,NA,4631.2011600000005,False
146,CAN,1972,1.98,72.9339,16.7,1.5953700000000002,NA,24.029,111940684500.0,113082820992.019,18.84556,5.44586,5141.61672,NA,NA,NA,5050.0,NA,NA,NA,NA,22072.194,1809.374,9758.405,6290.521,4213.894,5022.23195,576598034629.894,NA,0.98993,593989836000.0,0.9899,NA,110457116300.0,NA,NA,5089.6864,False
147,CAN,1973,1.89,73.16268000000001,15.9,1.6941400000000002,NA,24.149,131334991400.0,131321859214.07901,20.67107,6.9642,5870.60056,NA,NA,NA,6060.0,NA,NA,NA,NA,22415.322,1856.1570000000002,10007.184000000001,6223.795999999999,4328.185,5789.575879999999,616753491791.13,NA,1.0000799999999999,635356493500.0,1.0001,NA,129509384900.0,NA,NA,5871.187620000001,False
148,CAN,1974,1.837,73.23756,15.0,1.7929,NA,24.269000000000002,156879706300.0,160408697648.262,23.81268,3.69099,7043.47435,NA,NA,NA,7190.0,NA,NA,NA,NA,22745.903,1906.443,10270.428,6140.715,4428.317,6786.36103,639517786995.777,NA,0.97803,658807423200.0,0.978,NA,154553176400.0,NA,NA,6888.51792,False
149,CAN,1975,1.824,73.52171,14.2,1.89168,NA,24.389,176823975100.0,173834029787.65198,26.359479999999998,1.82297,7489.94053,NA,NA,NA,7990.0,NA,NA,NA,NA,23059.265,1961.5639999999999,10544.993,6035.097,4517.611,7503.57218,651176024410.999,NA,1.01716,670817305500.0,1.0172,NA,174150406700.0,NA,NA,7618.76751,False
150,CAN,1976,1.796,73.8561,13.3,1.3226,NA,24.497,203683506500.0,206575564401.62302,28.862820000000003,5.1993,8783.721590000001,NA,NA,NA,8690.0,NA,NA,NA,NA,23354.586,2026.62,10776.348,5957.148,4594.47,8505.72393,685032635305.051,NA,0.9860200000000001,705695126000.0,0.986,NA,200037615500.0,NA,NA,8660.74949,False
151,CAN,1977,1.7819999999999998,74.21561,12.5,1.17514,NA,24.456999999999997,225049528900.0,211612156934.65,30.82449,3.4582300000000004,8892.76168,NA,NA,NA,9040.0,NA,NA,NA,NA,23634.387000000002,2095.57,11011.702,5852.435,4674.68,9258.58637,708722643528.825,NA,1.06345,730099690800.0,1.0635,NA,220317321200.0,NA,NA,9457.45205,False
152,CAN,1978,1.768,74.52976,11.7,1.00352,NA,24.416999999999998,249394511900.0,218632867449.81198,32.85982,3.95359,9096.05872,NA,NA,NA,9700.0,NA,NA,NA,NA,23901.717,2166.382,11250.413,5736.618,4748.304,10119.53801,736742640055.234,NA,1.14067,758964848400.0,1.1407,NA,243233215500.0,NA,NA,10375.874179999999,False
153,CAN,1979,1.754,74.86634000000001,11.0,0.9976700000000001,NA,24.377,284734660500.0,243072102185.41898,36.14105,3.8049199999999996,10012.44397,NA,NA,NA,10550.0,NA,NA,NA,NA,24161.124,2235.59,11493.763,5633.695,4798.076,11410.16366,764775129364.543,NA,1.1714200000000001,787842875600.0,1.1714,NA,277004543200.0,NA,NA,11728.57686,False
154,CAN,1980,1.74,75.07805,10.3,1.29324,NA,24.337,320189893800.0,273853826377.01,39.78103,2.16262,11135.43799,NA,NA,132167000000.0,11530.0,NA,NA,NA,NA,24416.886000000002,2301.993,11745.906,5556.217,4812.77,12667.659959999999,781314285488.149,NA,1.1692200000000001,804880898700.0,1.1692,NA,311535761400.0,NA,NA,13019.554090000001,False
155,CAN,1981,1.7,75.46341,9.7,1.2406,NA,24.288,367121000000.0,306214863624.99,44.06808,3.5031199999999996,12297.78569,NA,NA,154091000000.0,12300.0,NA,0.5,NA,NA,24668.167,2367.111,12004.844,5502.84,4793.372,14249.83936,808684658856.865,NA,1.1989100000000001,833076838700.0,1.1989,NA,354821000000.0,NA,NA,14743.81526,False
156,CAN,1982,1.69,75.76341,9.2,1.20556,NA,24.125999999999998,386773000000.0,313506525087.136,47.96283,-3.20202,12439.74784,NA,NA,180113000000.0,11810.0,NA,NA,NA,NA,24916.542,2428.757,12272.139,5471.541,4744.105,14814.935319999999,782790375214.124,NA,1.23373,806401511400.0,1.2337,NA,373366000000.0,NA,NA,15346.91691,False
157,CAN,1983,1.68,76.06585,8.7,1.00281,NA,23.965,419691000000.0,340547711781.889,50.72675,2.59857,13377.89565,NA,NA,197891000000.0,12100.0,NA,NA,NA,NA,25171.436,2491.272,12546.563,5461.396,4672.205,16001.92489,803131752175.847,NA,1.23242,827356440900.0,1.2324,NA,407345000000.0,NA,NA,16486.9186,False
158,CAN,1984,1.65,76.21706999999999,8.3,0.96173,NA,23.805,460243000000.0,355372558103.62103,52.51636,5.92535,13826.64999,NA,NA,216020000000.0,13050.0,NA,NA,NA,NA,25444.884,2560.748,12830.493,5464.965,4588.678,17350.63419,850720122005.55,NA,1.2950700000000002,876380208400.0,1.2951,NA,445946000000.0,NA,NA,17906.89441,False
159,CAN,1985,1.67,76.36829,8.0,0.92945,NA,23.646,498075000000.0,364756499450.75104,54.26429,4.7340800000000005,14060.461780000001,NA,NA,237358000000.0,13830.0,NA,NA,NA,NA,25744.81,2640.616,13126.143,5478.486999999999,4499.564,18610.477219999997,890993917357.621,NA,1.36548,917868773500.0,1.3655,NA,482793000000.0,NA,NA,19199.560559999998,False
160,CAN,1986,1.675,76.51951,7.7,1.00488,NA,23.498,524450000000.0,377437927311.983,55.92872,2.16182,14403.8287,NA,NA,246500000000.0,14450.0,NA,NA,NA,NA,26075.498,2721.55,13439.325,5512.919,4401.704000000001,19337.77286,910255562437.7379,NA,1.3895,937711403400.0,1.3895,NA,506727000000.0,NA,NA,20014.11998,False
161,CAN,1987,1.68,76.71951,7.5,1.31177,NA,23.478,571926000000.0,431316742081.448,58.59151,4.0964599999999995,16245.451680000002,NA,NA,260907000000.0,16200.0,NA,0.2,NA,NA,26432.892999999996,2811.242,13768.981000000002,5553.691999999999,4298.978,20874.61394,947543858555.23,NA,1.32599,976124418300.0,1.3259999999999998,NA,554221000000.0,NA,NA,21541.468930000003,False
162,CAN,1988,1.68,76.91951,7.3,1.29106,NA,23.458000000000002,624401000000.0,507354351182.25397,61.254169999999995,4.4294,18864.262919999997,NA,NA,280609000000.0,18480.0,NA,NA,NA,NA,26806.125,2907.086,14100.423,5599.281,4199.335,22461.64715,989514375463.2759,NA,1.23071,1019360882800.0,1.2307,NA,604106000000.0,NA,NA,23216.248369999998,False
163,CAN,1989,1.77,77.11950999999999,7.0,1.7835900000000002,NA,23.438000000000002,669026000000.0,565055743243.2429,64.14128000000001,2.32397,20638.29005,NA,NA,303913000000.0,19710.0,NA,NA,NA,NA,27179.502,3004.15,14414.552,5648.460999999999,4112.339,23592.3518,1012510431515.77,NA,1.1839899999999999,1043050563900.0,1.1840000000000002,NA,645935000000.0,NA,NA,24435.735419999997,False
164,CAN,1990,1.83,77.42195,6.8,1.49359,NA,23.418000000000003,692997000000.0,593929550908.468,66.33706,0.15435,21371.2911,20101.444209999998,558639235991.033,334469000000.0,20480.0,19380.0,NA,1.24051,NA,27541.319,3099.092,14700.306999999999,5698.96,4042.96,24035.51509,1014073201232.01,1.0631700000000002,1.16678,1044660471100.0,1.1668,1.2936299999999998,667971000000.0,31299.65457,869848700130.8209,24936.02245,False
